Region,Crime_Type,Year,Qtr,No_of_Offences,Population_Num,Live_Register_Num,Mean_Disposable_Income,Rent_Rates,CPI_All_Items,CPI_Water_Electricity_Gas,GBP_per_Euro,USD_per_Euro,Sunshine_Hours,Rainfall(mm),At_Risk_of_Poverty_Rate,Consistent_Poverty_Rate,Daily_Internet_Users,Pupils_Finish_Leaving_Cert,Num_Practising_Religion,Garda’_Num,Marriages_Num,Government_Party,Tobacco_gm_per_capita,Alcohol_ltr_per_capita,Pop_In_Good_Health
Eastern,Sexual offences,2013,3,72,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,Sexual offences,2013,4,71,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,Sexual offences,2014,1,101,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,Sexual offences,2014,2,114,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,Sexual offences,2014,3,67,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,Sexual offences,2014,4,65,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2007,1,532,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2007,2,596,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2007,3,717,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2007,4,655,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2008,1,619,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2008,2,716,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2008,3,759,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2008,4,663,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2009,1,683,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2009,2,721,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2009,3,665,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2009,4,648,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2010,1,586,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2010,2,712,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2010,3,654,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2010,4,584,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2011,1,643,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2011,2,643,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2011,3,627,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2011,4,567,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2012,1,660,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2012,2,611,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2012,3,583,840100,176208,51589,771.79,1.7,0.6,0.7982,1.2856,438.5,309.5,12.5,4.1,63,,,16843,7712,Fine Gael,1163,11.5,82.7
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2012,4,603,840100,165942,51589,770.66,1.7,0.6,0.8124,1.3119,222.2,250.1,12.5,4.1,63,,,16843,4778,Fine Gael,1163,11.5,82.7
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2013,1,550,840800,168721,50938,771.1,0.5,0.7,0.86,1.2964,159.4,212.7,12.3,5.9,63,90.4,,16328,3642,Fine Gael,1026,10.6,82
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2013,2,583,840800,167784,50938,771.73,0.5,0.7,0.8519,1.3189,509,213.1,12.3,5.9,63,90.4,,16328,5444,Fine Gael,1026,10.6,82
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2013,3,577,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2013,4,512,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2014,1,503,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2014,2,550,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2014,3,593,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,"Attempts/threats to murder, assaults, harassments and related offences",2014,4,577,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,Dangerous or negligent acts,2007,1,867,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,Dangerous or negligent acts,2007,2,826,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,Dangerous or negligent acts,2007,3,877,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,Dangerous or negligent acts,2007,4,828,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,Dangerous or negligent acts,2008,1,799,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,Dangerous or negligent acts,2008,2,801,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,Dangerous or negligent acts,2008,3,718,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,Dangerous or negligent acts,2008,4,709,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,Dangerous or negligent acts,2009,1,652,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,Dangerous or negligent acts,2009,2,656,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,Dangerous or negligent acts,2009,3,562,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,Dangerous or negligent acts,2009,4,492,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,Dangerous or negligent acts,2010,1,410,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,Dangerous or negligent acts,2010,2,477,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,Dangerous or negligent acts,2010,3,481,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,Dangerous or negligent acts,2010,4,398,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,Dangerous or negligent acts,2011,1,357,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,Dangerous or negligent acts,2011,2,339,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,Dangerous or negligent acts,2011,3,394,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,Dangerous or negligent acts,2011,4,375,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,Dangerous or negligent acts,2012,1,358,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,Dangerous or negligent acts,2012,2,346,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
Eastern,Dangerous or negligent acts,2012,3,334,840100,176208,51589,771.79,1.7,0.6,0.7982,1.2856,438.5,309.5,12.5,4.1,63,,,16843,7712,Fine Gael,1163,11.5,82.7
Eastern,Dangerous or negligent acts,2012,4,291,840100,165942,51589,770.66,1.7,0.6,0.8124,1.3119,222.2,250.1,12.5,4.1,63,,,16843,4778,Fine Gael,1163,11.5,82.7
Eastern,Dangerous or negligent acts,2013,1,275,840800,168721,50938,771.1,0.5,0.7,0.86,1.2964,159.4,212.7,12.3,5.9,63,90.4,,16328,3642,Fine Gael,1026,10.6,82
Eastern,Dangerous or negligent acts,2013,2,305,840800,167784,50938,771.73,0.5,0.7,0.8519,1.3189,509,213.1,12.3,5.9,63,90.4,,16328,5444,Fine Gael,1026,10.6,82
Eastern,Dangerous or negligent acts,2013,3,288,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,Dangerous or negligent acts,2013,4,315,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,Dangerous or negligent acts,2014,1,271,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,Dangerous or negligent acts,2014,2,275,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,Dangerous or negligent acts,2014,3,245,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,Dangerous or negligent acts,2014,4,252,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,Kidnapping and related offences,2007,1,3,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,Kidnapping and related offences,2007,2,4,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,Kidnapping and related offences,2007,3,3,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,Kidnapping and related offences,2007,4,4,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,Kidnapping and related offences,2008,1,3,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,Kidnapping and related offences,2008,2,2,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,Kidnapping and related offences,2008,3,2,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,Kidnapping and related offences,2008,4,4,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,Kidnapping and related offences,2009,1,7,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,Kidnapping and related offences,2009,2,3,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,Kidnapping and related offences,2009,3,4,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,Kidnapping and related offences,2009,4,3,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,Kidnapping and related offences,2010,1,3,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,Kidnapping and related offences,2010,2,7,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,Kidnapping and related offences,2010,3,4,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,Kidnapping and related offences,2010,4,7,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,Kidnapping and related offences,2011,1,1,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,Kidnapping and related offences,2011,2,5,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,Kidnapping and related offences,2011,3,4,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,Kidnapping and related offences,2011,4,5,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,Kidnapping and related offences,2012,1,3,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,Kidnapping and related offences,2012,2,2,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
Eastern,Kidnapping and related offences,2012,3,4,840100,176208,51589,771.79,1.7,0.6,0.7982,1.2856,438.5,309.5,12.5,4.1,63,,,16843,7712,Fine Gael,1163,11.5,82.7
Eastern,Kidnapping and related offences,2012,4,6,840100,165942,51589,770.66,1.7,0.6,0.8124,1.3119,222.2,250.1,12.5,4.1,63,,,16843,4778,Fine Gael,1163,11.5,82.7
Eastern,Kidnapping and related offences,2013,1,3,840800,168721,50938,771.1,0.5,0.7,0.86,1.2964,159.4,212.7,12.3,5.9,63,90.4,,16328,3642,Fine Gael,1026,10.6,82
Eastern,Kidnapping and related offences,2013,2,0,840800,167784,50938,771.73,0.5,0.7,0.8519,1.3189,509,213.1,12.3,5.9,63,90.4,,16328,5444,Fine Gael,1026,10.6,82
Eastern,Kidnapping and related offences,2013,3,6,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,Kidnapping and related offences,2013,4,2,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,Kidnapping and related offences,2014,1,1,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,Kidnapping and related offences,2014,2,3,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,Kidnapping and related offences,2014,3,1,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,Kidnapping and related offences,2014,4,4,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,"Robbery, extortion and hijacking offences",2007,1,77,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,"Robbery, extortion and hijacking offences",2007,2,48,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,"Robbery, extortion and hijacking offences",2007,3,57,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,"Robbery, extortion and hijacking offences",2007,4,57,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,"Robbery, extortion and hijacking offences",2008,1,52,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,"Robbery, extortion and hijacking offences",2008,2,53,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,"Robbery, extortion and hijacking offences",2008,3,47,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,"Robbery, extortion and hijacking offences",2008,4,63,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,"Robbery, extortion and hijacking offences",2009,1,97,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,"Robbery, extortion and hijacking offences",2009,2,91,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,"Robbery, extortion and hijacking offences",2009,3,67,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,"Robbery, extortion and hijacking offences",2009,4,86,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,"Robbery, extortion and hijacking offences",2010,1,97,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,"Robbery, extortion and hijacking offences",2010,2,80,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,"Robbery, extortion and hijacking offences",2010,3,79,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,"Robbery, extortion and hijacking offences",2010,4,81,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,"Robbery, extortion and hijacking offences",2011,1,83,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,"Robbery, extortion and hijacking offences",2011,2,66,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,"Robbery, extortion and hijacking offences",2011,3,74,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,"Robbery, extortion and hijacking offences",2011,4,83,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,"Robbery, extortion and hijacking offences",2012,1,75,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,"Robbery, extortion and hijacking offences",2012,2,60,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
